"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-sep 4","listingCard__spec-label 5","listingCard__spec-item 5","listingCard__location","he-lazy-image src","listingCard__owner-firm","wp-btn-label","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-konak-murat-reis-kiralik/daire/9764-9220","1 / 45","45.000","08/09/2026","Hatay Nokta Durağın Da 12 Yıllık Kapalı Otoparklı Ebeveyn Banyolu Asansörlü Büyük Daire","Kiralık Daire","3 + 1","155 m²","12 Yaşında","·","Kat","4. Kat","İzmir / Konak / Murat Reis Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/9/0/0/633853af-7688-4cf3-93f5-f98557e6e1e8.jpg","İlhan Emlak","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/164530-62","1 / 23","58.000","08/09/2026","Bornova Atatürk Mahallesi Kiralık Dublex Daire","Kiralık Daire","4 + 1","280 m²","14 Yaşında","·","Kat","3. Kat","İzmir / Bornova / Atatürk Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/5/4/6/1/11c9b64f-c0bc-4be5-a7de-42d6da7dd354.jpg","Tekinalp My İnşaat","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/3/0/9/5/4/eb6d8a78-33fc-46db-a05e-f1277735e7d5.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-cicek-kiralik/daire/135423-333","1 / 21","20.000","10/09/2026","Bayraklı Çiçek Mah 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","110 m²","16 Yaşında","·","Kat","Yarı Bodrum","İzmir / Bayraklı / Çiçek Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/3/1/6/2/7/4/5b2149cf-ced3-4c72-b033-deafe03be0bd.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/48008-3357","1 / 35","30.000","07/09/2026","Karşıyaka Bahçelievler’de Otoparklı Üç Cepheli Kiralık Daire","Kiralık Daire","3 + 1","120 m²","29 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-narlidere-2-inonu-kiralik/daire/142245-586","1 / 35","75.000","09/09/2026","Narlıdere Mavi Su Evleri'nde Havuzlu 3+1 Kiralık Daire","Kiralık Daire","3 + 1","165 m²","11 Yaşında","·","Kat","8. Kat","İzmir / Narlıdere / 2. İnönü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kayıkhane Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-murat-reis-kiralik/daire/161067-186","1 / 28","29.500","07/09/2026","Hatay'da Çok Merkezi Kiralık Sıfır Otoparklı Arakat Fırsat 1+1","Kiralık Daire","1 + 1","40 m²","Sıfır Bina","·","Kat","2. Kat","İzmir / Konak / Murat Reis Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Venko Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/119895-4258","1 / 35","57.000","08/09/2026","Ataşehir Pelit 3 Sitesi'nde Merkezi Konumda, Geniş, Ferah 3+1 Kiralık Daire","Kiralık Daire","3 + 1","150 m²","14 Yaşında","·","Kat","1. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 3","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-dikili-ismetpasa-kiralik/daire/121728-487","1 / 35","31.000","10/09/2026","15 Temmuz 2027'ye Kadar Kiralık Deniz Manzaralı Eşyalı Dubleks","Kiralık Daire","2 + 1","95 m²","2 Yaşında","·","Kat","4. Kat","İzmir / Dikili / İsmetpaşa Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-demirkopru-kiralik/daire/140182-563","1 / 31","46.500","07/09/2026","Demirköprü İzban-Diş Hastanesi-Ordu Bulvarı Kiralık 3+1 Daire","Kiralık Daire","3 + 1","110 m²","14 Yaşında","·","Kat","1. Kat","İzmir / Karşıyaka / Demirköprü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Motto","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-zubeyde-hanim-kiralik/daire/26584-3055","1 / 35","25.000","09/09/2026","Karşıyaka Elit Sitesinde 2+1 Bakımlı Kiralık Daire Kanıt Daire","Kiralık Daire","2 + 1","100 m²","26 Yaşında","·","Kat","3. Kat","İzmir / Karşıyaka / Zübeyde Hanım Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kanıt Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-kiralik/daire/148398-337","1 / 19","25.000","06/09/2026","Karsiyaka Alaybey De 2+1 Kiralık Geniş Daire","Kiralık Daire","2 + 1","110 m²","28 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-konak-guzelyali-kiralik/daire/13763-3085","1 / 35","35.000","04/09/2026","Güzelyalı'da Tramvay Durağına 400 M, Otoparklı, Kiralık Daire","Kiralık Daire","3 + 1","115 m²","31 Yaşında","·","Kat","4. Kat","İzmir / Konak / Güzelyalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nazar Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/135798-389","1 / 35","40.000","04/09/2026","Çiğli Ataşehir Site İçi Geniş Kiralık 3+1 Daire","Kiralık Daire","3 + 1","140 m²","26 Yaşında","·","Kat","5. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Casa","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-inonu-kiralik/daire/152387-139","1 / 28","29.500","04/09/2026","Turpa Msb'den Çiğli Gündoğdu Sitesi'nde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","130 m²","11 Yaşında","·","Kat","5. Kat","İzmir / Çiğli / İnönü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-ugur-mumcu-kiralik/daire/133061-1274","1 / 34","36.000","04/09/2026","Çiğli Uğur Mumcu Kalevita Evleri Kiralık 2+1 Daire","Kiralık Daire","2 + 1","72 m²","Sıfır Bina","·","Kat","4. Kat","İzmir / Çiğli / Uğur Mumcu Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Spıca Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mustafa-kemal-kiralik/daire/119979-2780","1 / 37","53.000","04/09/2026","Karşıyaka Yüksek Vadi Deniz Manzaralı Tadilatlı 3+1 Kiralık","Kiralık Daire","3 + 1","132 m²","11 Yaşında","·","Kat","6. Kat","İzmir / Karşıyaka / Mustafa Kemal Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Puzzle","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-ali-fuat-cebesoy-kiralik/daire/134354-3474","1 / 21","28.000","03/09/2026","Site İçersinde 3 Balkonlu Ferah Kiralık Daire","Kiralık Daire","3 + 1","130 m²","26 Yaşında","·","Kat","6. Kat","İzmir / Karabağlar / Ali Fuat Cebesoy Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Target","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/78224-2574","1 / 35","45.000","03/09/2026","Alsancak Mahallesi 'nde 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","90 m²","26 Yaşında","·","Kat","2. Kat","İzmir / Konak / Alsancak Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Evka3 Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/145638-134","1 / 15","25.000","07/09/2026","Buca Dokuzçeşmelerde Kiralık 1+1 Eşyalı Doğalgazlı Balkonlu Ev","Kiralık Daire","1 + 1","50 m²","6 Yaşında","·","Kat","En Üst Kat","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dsy Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/141959-802","1 / 29","32.000","08/09/2026","Karşıyaka Yalı Mahallesi Demirköprü De Kiralık 2+1 Bakımlı Daire","Kiralık Daire","2 + 1","75 m²","13 Yaşında","·","Kat","Yüksek Giriş","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Jolly","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/170722-9","1 / 30","35.000","07/09/2026","İzban'a Yürüme Mesafesinde Genç Yaş Daire","Kiralık Daire","3 + 1","126 m²","6 Yaşında","·","Kat","3. Kat","İzmir / Buca / Hürriyet Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Stz Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-kiralik/daire/77059-1968","1 / 58","45.000","07/09/2026","İzmir Karşıyaka Tersane Mah. Kiralık 3+1 Kiralık D.Gazlı Daire","Kiralık Daire","3 + 1","120 m²","Sıfır Bina","·","Kat","2. Kat","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aras Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-refet-bele-kiralik/daire/171435-37","1 / 28","18.000","08/09/2026","Kooperatif Evleri Yakını 2+1 Asansör-Bahçeli-Yeni Bina-Bakımlı","Kiralık Daire","2 + 1","100 m²","5 Yaşında","·","Kat","Bahçe Katı","İzmir / Karabağlar / Refet Bele Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Garanti Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-cetin-emec-kiralik/daire/141901-1003","1 / 25","35.000","10/09/2026","Balçova Çetin Emeç'te Merkezi Konumda 2+1 Komple Eşyalı Daire","Kiralık Daire","2 + 1","90 m²","26 Yaşında","·","Kat","2. Kat","İzmir / Balçova / Çetin Emeç Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/9/1/4/1/b86e0761-e9b5-45b1-a959-e8d01d47e9ce.jpg","Startkey A Plus Gayrimenkul","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/4/6/0/0/0/4/b6402070-023e-441d-9dd2-d561528d7de1.jpg"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/151964-55","1 / 15","32.000","09/09/2026","Kiralık 1+1 Daire Sıfır Bornova Erzene Mh.","Kiralık Daire","1 + 1","45 m²","Sıfır Bina","·","Kat","3. Kat","İzmir / Bornova / Erzene Mah.","","Turpa Mergen Bornova","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/5/0/7/1/3/4/501fb920-364a-4661-9f5b-749c34a91744.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/58372-6809","1 / 60","110.000","09/09/2026","Mavişehir Albayrak Sitesi 2.Etap'ta 3+1 Loft Kiralık Daire","Kiralık Daire","3 + 1","175 m²","16 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Yalı Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg","Coldwell Banker Plus","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-sirintepe-kiralik/daire/171153-8","1 / 28","24.000","08/09/2026","Park Yaşam Atlantis 'te Havuz Cepheli Kiralık 1+1 Daire","Kiralık Daire","1 + 1","53 m²","Sıfır Bina","·","Kat","3. Kat","İzmir / Çiğli / Şirintepe Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/4/1/5/1/7/4/cf1c36a6-2342-4db7-ae1f-3bae81d4107d.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/170300-48","1 / 17","25.000","05/09/2026","Eliteden Yaylacıkmah. Kiralık 1+1 D.Gazlı Klimalı Eşyalı Daire","Kiralık Daire","1 + 1","53 m²","6 Yaşında","·","Kat","4. Kat","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Elite Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-narlidere-ataturk-kiralik/daire/21671-6621","1 / 40","52.500","08/09/2026","Narlıderede Kiralık Daire Sitede Havuz Güvenlik Otopark Kamera Deniz Manzaralı","Kiralık Daire","3 + 1","165 m²","17 Yaşında","·","Kat","4. Kat","İzmir / Narlıdere / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","A24 Site Gayrimenkul Danışmanlığı","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-turgut-reis-kiralik/yali-dairesi/119288-1284","1 / 60","67.500","04/09/2026","Msg'den Tarihi Asansör'de Eşyalı & Çift Banyolu Kiralık 3+1 Yalı","Kiralık Yalı Dairesi","3 + 0","130 m²","45 Yaşında","·","Kat","3. Kat","İzmir / Konak / Turgut Reis Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Msg Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-kiralik/daire/21001-18883","1 / 35","30.000","08/09/2026","Küçükçiğli Kiralık Fiyatdüştü 3+1 Ebevynbanyo+doğalgaz+asansörlü","Kiralık Daire","3 + 1","125 m²","6 Yaşında","·","Kat","4. Kat","İzmir / Çiğli / Küçük Çiğli Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çiğli Serkan Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-esentepe-kiralik/daire/49204-1843","1 / 60","35.000","09/09/2026","Çiğli Esen Tepe Mahallesinde Kiralık 3+1 Lüx Daire","Kiralık Daire","3 + 1","145 m²","9 Yaşında","·","Kat","2. Kat","İzmir / Çiğli / Esentepe Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/21024-11993","1 / 35","16.000","09/09/2026","İzmir Menemen Seyrek Kiralık Üniversite Yakın 1+1 Doğalgaz Daire","Kiralık Daire","1 + 1","50 m²","2 Yaşında","·","Kat","2. Kat","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Ataşehir Fil","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-zubeyde-hanim-kiralik/daire/34836-1048","1 / 36","31.000","09/09/2026","Zübeyde Hanım Mah. Asmaçatı Gayrimenkul'den Kiralık Daire","Kiralık Daire","3 + 1","122 m²","31 Yaşında","·","Kat","8. Kat","İzmir / Karşıyaka / Zübeyde Hanım Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/112706-9014","1 / 38","35.000","05/09/2026","Yaşar Üniversitesi Karşısı Mansuroğlu Özkanlar Da 1+1 Eşyalı","Kiralık Daire","1 + 1","70 m²","11 Yaşında","·","Kat","5. Kat","İzmir / Bayraklı / Mansuroğlu Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 2","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-cumhuriyet-kiralik/daire/153004-424","1 / 20","38.000","04/09/2026","Karşıyaka Palmiye Park Sole De Kiralık 2+1 Daire","Kiralık Daire","2 + 1","110 m²","6 Yaşında","·","Kat","6. Kat","İzmir / Karşıyaka / Cumhuriyet Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Portınn Proje Geliştirme Ve Gayrimenkul Danışmanlı","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/7457-221","1 / 44","17.500","09/09/2026","Menemen Seyrek Yücesoy Mah. Projesinde Havuz Manzaralı 60 M2 1+1 Arakat Kiralık Daire","Kiralık Daire","1 + 1","60 m²","5 Yaşında","·","Kat","1. Kat","İzmir / Menemen / İnönü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/142802-408","1 / 15","15.500","09/09/2026","Menemen Seyrek Kafeler Caddesine Yakın Kiralik 1+1 Daire","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","·","Kat","3. Kat","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rookz Dıamond","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-dedebasi-kiralik/daire/2098-1909","1 / 35","30.000","08/09/2026","Diva Emlak İzmir Karşıyaka Nergiz 30000tl Kiralık Daire","Kiralık Daire","3 + 1","140 m²","27 Yaşında","·","Kat","2. Kat","İzmir / Karşıyaka / Dedebaşı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-balcova-cetin-emec-kiralik/daire/10374-3544","1 / 47","35.000","07/09/2026","Kolej Ofis Gay.İçi  Yapılı Full Eşyalı_ Manzaralı  Kiralık Fırsat  Daire","Kiralık Daire","2 + 1","116 m²","30 Yaşında","·","Kat","5. Kat","İzmir / Balçova / Çetin Emeç Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bergama-barbaros-kiralik/daire/103566-3627","1 / 25","22.000","06/09/2026","Bergama Bankalar Caddesinde Kiralık 2+1 Ofis","Kiralık Daire","2 + 1","80 m²","36 Yaşında","·","Kat","1. Kat","İzmir / Bergama / Barbaros Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax İlyada","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/4690-2461","1 / 16","70.000","06/09/2026","İzmir Ataşehir Modern 1 Havuz Ve Peyzaj Manzaralı 2+1bakımlı Boş Lı","Kiralık Daire","2 + 1","110 m²","5 Yaşında","·","Kat","3. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/7700-545","1 / 16","33.000","04/09/2026","Bornova Özel Türk Koleji Karşısı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","65 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bizim Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/41893-1174","1 / 34","40.000","07/09/2026","Ata Durağı A101 Sokağında 2+1 4.Kat Kiralık","Kiralık Daire","2 + 1","85 m²","28 Yaşında","·","Kat","4. Kat","İzmir / Bornova / Erzene Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-gaziemir-sevgi-kiralik/daire/90115-1901","1 / 21","35.000","05/09/2026","Gaziemir Emlakbank 3. Etaplarda Ful Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","66 m²","26 Yaşında","·","Kat","6. Kat","İzmir / Gaziemir / Sevgi Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Gaziemir Temsilciliği","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kizilay-kiralik/daire/41692-1268","1 / 24","20.000","04/09/2026","Bornova Kızılay Mah Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","49 m²","6 Yaşında","·","Kat","Bahçe Katı","İzmir / Bornova / Kızılay Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-fahrettin-altay-kiralik/daire/42120-1281","1 / 33","42.500","09/09/2026","Fahrettin Altay Da 3+1 Arakat","Kiralık Daire","3 + 1","135 m²","35 Yaşında","·","Kat","4. Kat","İzmir / Karabağlar / Fahrettin Altay Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-poligon-kiralik/daire/25762-788","1 / 15","35.000","05/09/2026","Poligon Metroa 3 Dk. Düz Ayak Kiralık Ara Kat 3+1","Kiralık Daire","3 + 1","120 m²","35 Yaşında","·","Kat","1. Kat","İzmir / Karabağlar / Poligon Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-firat-kiralik/daire/64940-145","1 / 15","15.000","07/09/2026","Buca Fırat Mahallesinde 2+1 110 M2 Kapalı Mutfak Kiralık Daire","Kiralık Daire","2 + 1","115 m²","25 Yaşında","·","Kat","Ara Kat","İzmir / Buca / Fırat Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/9/4/6/0/90060ad1-6cf0-4fda-b55a-264f4a97a5fc.jpg","Bozbey Emlak","WhatsApp",""
"https://www.hepsiemlak.com/izmir-seferihisar-akarca-kiralik/villa/97475-642","1 / 28","100.000","07/09/2026","Cb Kalem'den Akarca'da Eşyalı 7+1 Kiralık Villa","Kiralık Villa","7 + 1","180 m²","26 Yaşında","·","Kat","","İzmir / Seferihisar / Akarca Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/4/7/9/0/895ebcbe-70df-4a66-864b-78edc81823ef.jpg","Coldwell Banker Kalem","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-donanmaci-kiralik/daire/43406-684","1 / 28","36.000","08/09/2026","Karşıyaka Donanmacıda Deniz Manzaralı Asansörlü 3+1 Kiralık Daire","Kiralık Daire","3 + 1","120 m²","29 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Donanmacı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/4/7/6/0/7/4/2161de40-42c1-405d-a822-ea1bc55da880.jpg","Eray Eroğlu","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-imbatli-kiralik/daire/76582-2170","1 / 20","29.000","10/09/2026","Salman'dan K,Yaka Medical Point Hastane Yanı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","60 m²","6 Yaşında","·","Kat","9. Kat","İzmir / Karşıyaka / İmbatlı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Salman Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
